314,161.0,181.0,222.0,0,""
315,93.0,137.0,201.0,0,""
316,168.0,178.0,232.0,0,""
317,92.0,133.0,212.0,0,""
318,173.0,187.0,236.0,0,""
319,93.0,137.0,220.0,0,""
320,170.0,184.0,232.0,0,""
321,100.0,142.0,219.0,0,""
322,173.0,187.0,240.0,0,""
323,158.0,177.0,220.0,0,""
324,164.0,180.0,233.0,0,""
325,170.0,184.0,233.0,0,""
326,147.0,174.0,230.0,0,""
327,178.0,194.0,237.0,0,""
328,98.0,145.0,219.0,0,""
329,176.0,192.0,234.0,0,""
330,102.0,150.0,222.0,0,""
331,173.0,185.0,239.0,0,""
332,96.0,145.0,221.0,0,""
333,163.0,179.0,232.0,0,""
334,153.0,167.0,216.0,0,""
335,167.0,185.0,232.0,0,""
336,173.0,189.0,232.0,0,""
337,90.0,136.0,214.0,0,""
338,167.0,181.0,230.0,0,""
339,101.0,149.0,221.0,0,""
340,174.0,190.0,233.0,0,""
341,96.0,143.0,224.0,0,""
342,172.0,186.0,239.0,0,""
343,157.0,176.0,221.0,0,""
344,168.0,185.0,236.0,0,""
345,170.0,186.0,229.0,0,""
346,89.0,135.0,213.0,0,""
347,172.0,185.0,241.0,0,""
348,102.0,155.0,222.0,0,""
349,172.0,188.0,235.0,0,""
350,104.0,156.0,226.0,0,""
351,166.0,180.0,233.0,0,""
352,161.0,175.0,227.0,0,""
353,172.0,186.0,238.0,0,""
354,163.0,179.0,225.0,0,""
355,105.0,149.0,220.0,0,""
356,175.0,189.0,242.0,0,""
357,95.0,142.0,216.0,0,""
358,164.0,179.0,228.0,0,""
359,108.0,154.0,225.0,0,""
360,168.0,182.0,235.0,0,""
361,161.0,178.0,221.0,0,""
362,165.0,180.0,229.0,0,""
363,170.0,187.0,230.0,0,""
364,173.0,198.0,242.0,0,""
365,167.0,183.0,230.0,0,""
366,97.0,148.0,221.0,0,""
367,164.0,179.0,228.0,0,""
368,102.0,146.0,223.0,0,""
369,167.0,179.0,237.0,0,""
370,89.0,142.0,222.0,0,""
371,171.0,186.0,235.0,0,""
372,175.0,193.0,234.0,0,""
373,175.0,190.0,236.0,0,""
374,167.0,183.0,229.0,0,""
375,103.0,148.0,222.0,0,""
376,182.0,202.0,249.0,0,""
377,90.0,137.0,219.0,0,""
378,168.0,185.0,236.0,0,""
379,88.0,141.0,221.0,0,""
380,157.0,170.0,226.0,0,""
381,172.0,186.0,228.0,0,""
382,123.0,140.0,173.0,0,""
383,172.0,184.0,226.0,0,""
384,98.0,146.0,218.0,0,""
385,176.0,190.0,239.0,0,""
386,97.0,146.0,220.0,0,""
387,178.0,195.0,252.0,0,""
388,95.0,145.0,221.0,0,""
389,110.0,135.0,197.0,0,""
390,78.0,105.0,172.0,0,""
391,132.0,151.0,178.0,0,""
392,83.0,116.0,189.0,0,""
393,82.0,110.0,140.0,0,""
394,80.0,119.0,197.0,0,""
395,104.0,153.0,223.0,0,""
396,75.0,115.0,190.0,0,""
397,95.0,144.0,218.0,0,""
398,95.0,135.0,200.0,0,""
399,81.0,117.0,187.0,0,""
400,103.0,134.0,167.0,0,""
401,75.0,114.0,189.0,0,""
402,99.0,118.0,153.0,0,""
403,82.0,121.0,189.0,0,""
404,102.0,148.0,225.0,0,""
405,80.0,117.0,185.0,0,""
406,90.0,135.0,216.0,0,""
407,106.0,143.0,211.0,0,""
408,93.0,147.0,224.0,0,""
409,122.0,157.0,221.0,0,""
410,80.0,112.0,187.0,0,""
411,109.0,133.0,163.0,0,""
412,84.0,119.0,183.0,0,""
413,95.0,147.0,223.0,0,""
414,99.0,132.0,195.0,0,""
415,96.0,142.0,219.0,0,""
416,97.0,133.0,203.0,0,""
417,100.0,158.0,230.0,0,""
418,115.0,150.0,213.0,0,""
419,81.0,116.0,180.0,0,""
420,100.0,132.0,181.0,0,""
421,111.0,142.0,205.0,0,""
422,91.0,140.0,214.0,0,""
423,116.0,150.0,210.0,0,""
424,103.0,152.0,222.0,0,""
425,100.0,136.0,206.0,0,""
426,102.0,154.0,225.0,0,""
427,121.0,156.0,219.0,0,""
428,107.0,144.0,218.0,0,""
429,121.0,156.0,212.0,0,""
430,119.0,156.0,224.0,0,""
431,106.0,146.0,218.0,0,""
432,115.0,153.0,218.0,0,""
433,98.0,141.0,208.0,0,""
434,104.0,149.0,217.0,0,""
435,96.0,137.0,200.0,0,""
436,121.0,153.0,219.0,0,""
437,98.0,136.0,194.0,0,""
438,114.0,154.0,213.0,0,""
439,120.0,152.0,223.0,0,""
440,110.0,152.0,217.0,0,""
441,122.0,157.0,225.0,0,""
442,111.0,149.0,214.0,0,""
443,113.0,151.0,223.0,0,""
444,106.0,144.0,208.0,0,""
445,116.0,160.0,224.0,0,""
446,101.0,138.0,198.0,0,""
447,112.0,159.0,221.0,0,""
448,137.0,157.0,235.0,0,""
449,112.0,158.0,216.0,0,""
450,121.0,154.0,223.0,0,""
451,112.0,153.0,216.0,0,""
452,131.0,162.0,231.0,0,""
453,109.0,149.0,208.0,0,""
454,128.0,164.0,228.0,0,""
455,98.0,138.0,196.0,0,""
456,120.0,156.0,220.0,0,""
457,142.0,164.0,230.0,0,""
458,117.0,150.0,223.0,0,""
459,139.0,166.0,233.0,0,""
460,120.0,155.0,221.0,0,""
461,129.0,160.0,229.0,0,""
462,109.0,149.0,207.0,0,""
463,129.0,161.0,227.0,0,""
464,101.0,144.0,201.0,0,""
465,120.0,153.0,222.0,0,""
466,146.0,164.0,229.0,0,""
467,115.0,144.0,218.0,0,""
468,129.0,156.0,220.0,0,""
469,122.0,159.0,221.0,0,""
470,133.0,163.0,228.0,0,""
471,112.0,150.0,214.0,0,""
472,134.0,161.0,228.0,0,""
473,108.0,146.0,204.0,0,""
474,128.0,159.0,228.0,0,""
475,96.0,136.0,189.0,0,""
476,123.0,155.0,220.0,0,""
477,157.0,181.0,241.0,0,""
478,121.0,153.0,219.0,0,""
479,140.0,166.0,232.0,0,""
480,118.0,155.0,215.0,0,""
481,133.0,160.0,227.0,0,""
482,109.0,147.0,205.0,0,""
483,126.0,157.0,226.0,0,""
484,100.0,134.0,193.0,0,""
485,116.0,149.0,218.0,0,""
486,163.0,180.0,236.0,0,""
487,118.0,150.0,216.0,0,""
488,141.0,165.0,225.0,0,""
489,124.0,161.0,219.0,0,""
490,135.0,166.0,235.0,0,""
491,114.0,152.0,210.0,0,""
492,127.0,160.0,229.0,0,""
493,98.0,136.0,190.0,0,""
494,120.0,154.0,220.0,0,""
495,158.0,178.0,233.0,0,""
496,123.0,155.0,220.0,0,""
497,150.0,171.0,232.0,0,""
498,119.0,156.0,218.0,0,""
499,132.0,156.0,222.0,0,""
500,109.0,150.0,205.0,0,""
501,126.0,160.0,226.0,0,""
502,102.0,142.0,194.0,0,""
503,122.0,159.0,221.0,0,""
504,164.0,184.0,239.0,0,""
505,119.0,151.0,216.0,0,""
506,149.0,167.0,228.0,0,""
507,121.0,158.0,216.0,0,""
508,126.0,136.0,250.0,1,""
509,161.0,161.0,107.0,1,1
510,181.0,178.0,134.0,1,""
511,167.0,164.0,113.0,1,1
512,182.0,179.0,135.0,1,1
513,167.0,166.0,115.0,1,1
514,193.0,192.0,154.0,1,1
515,184.0,183.0,139.0,1,1
516,21.0,19.0,1.0,1,1
517,183.0,180.0,136.0,1,1
518,171.0,170.0,119.0,1,1
519,197.0,197.0,157.0,1,1
520,161.0,159.0,111.0,1,1
521,180.0,177.0,132.0,1,""
522,156.0,155.0,99.0,1,1
523,182.0,179.0,135.0,1,1
524,167.0,166.0,115.0,1,1
525,198.0,198.0,158.0,1,1
526,169.0,167.0,119.0,1,1
527,17.0,15.0,5.0,1,1
528,185.0,180.0,135.0,1,""
529,187.0,185.0,137.0,1,1
530,198.0,198.0,158.0,1,1
531,192.0,192.0,152.0,1,1
532,187.0,186.0,142.0,1,1
533,39.0,39.0,0.0,1,1
534,182.0,179.0,135.0,1,1
535,170.0,169.0,118.0,1,1
536,184.0,182.0,174.0,1,""
537,166.0,164.0,116.0,1,1
538,184.0,186.0,140.0,1,1
539,168.0,164.0,115.0,1,1
540,182.0,179.0,135.0,1,1
541,168.0,165.0,114.0,1,1
542,192.0,191.0,153.0,1,1
543,185.0,184.0,140.0,1,1
544,20.0,17.0,2.0,1,""
545,183.0,180.0,136.0,1,1
546,171.0,170.0,119.0,1,1
547,198.0,198.0,158.0,1,1
548,165.0,164.0,114.0,1,1
549,179.0,178.0,134.0,1,1
550,157.0,155.0,101.0,1,1
551,181.0,178.0,134.0,1,""
552,167.0,166.0,115.0,1,1
553,196.0,196.0,156.0,1,1
554,172.0,170.0,122.0,1,1
555,15.0,15.0,1.0,1,1
556,172.0,169.0,124.0,1,1
557,171.0,170.0,120.0,1,1
558,198.0,198.0,158.0,1,1
559,65.0,44.0,160.0,1,""
560,185.0,186.0,144.0,1,1
561,146.0,145.0,84.0,1,1
562,182.0,179.0,135.0,1,1
563,171.0,170.0,119.0,1,1
564,42.0,107.0,255.0,1,""
565,172.0,169.0,124.0,1,1
566,17.0,16.0,6.0,1,1
567,169.0,166.0,115.0,1,1
568,181.0,178.0,133.0,1,""
569,168.0,165.0,114.0,1,1
570,129.0,38.0,183.0,1,""
571,187.0,186.0,142.0,1,1
572,19.0,16.0,2.0,1,1
573,182.0,179.0,135.0,1,1
574,93.0,74.0,53.0,1,""
575,198.0,198.0,158.0,1,1
576,169.0,169.0,123.0,1,1
577,176.0,175.0,131.0,1,1
578,159.0,158.0,102.0,1,""
579,181.0,178.0,134.0,1,""
580,168.0,166.0,112.0,1,1
581,39.0,105.0,247.0,1,""
582,176.0,176.0,130.0,1,1
583,15.0,13.0,2.0,1,""
584,227.0,238.0,246.0,1,""
585,171.0,170.0,120.0,1,1
586,198.0,198.0,158.0,1,1
587,173.0,173.0,127.0,1,1
588,186.0,185.0,141.0,1,1
589,146.0,144.0,86.0,1,1
590,182.0,179.0,135.0,1,1
591,152.0,147.0,162.0,1,""
592,59.0,136.0,255.0,1,""
593,175.0,175.0,129.0,1,1
594,14.0,13.0,0.0,1,1
595,235.0,244.0,248.0,1,""
596,181.0,178.0,134.0,1,""
597,167.0,165.0,111.0,1,1
598,51.0,113.0,255.0,1,""
599,80.0,183.0,238.0,1,""
600,12.0,9.0,1.0,1,1
601,181.0,178.0,134.0,1,""
602,101.0,98.0,84.0,1,""
603,222.0,222.0,222.0,1,""
604,174.0,174.0,128.0,1,1
605,32.0,30.0,0.0,1,1
606,161.0,159.0,105.0,1,1
607,181.0,178.0,134.0,1,""
608,168.0,166.0,112.0,1,1
609,43.0,109.0,255.0,1,""
610,91.0,183.0,236.0,1,""
611,16.0,14.0,3.0,1,1
612,237.0,243.0,250.0,1,""
613,90.0,78.0,60.0,1,""
614,198.0,198.0,158.0,1,1
615,177.0,177.0,131.0,1,1
616,178.0,177.0,133.0,1,1
617,149.0,148.0,92.0,1,""
618,181.0,178.0,134.0,1,""
619,195.0,205.0,215.0,1,""
620,36.0,21.0,172.0,1,""
621,179.0,178.0,134.0,1,1
622,15.0,14.0,0.0,1,1
623,237.0,245.0,252.0,1,""
624,170.0,167.0,122.0,1,""
625,199.0,199.0,159.0,1,1
626,48.0,103.0,255.0,1,""
627,190.0,188.0,148.0,1,""
628,95.0,93.0,45.0,1,""
629,181.0,178.0,134.0,1,""
630,193.0,207.0,205.0,1,""
631,222.0,222.0,222.0,1,""
632,178.0,177.0,133.0,1,1
633,21.0,18.0,4.0,1,""
634,164.0,161.0,110.0,1,""
635,181.0,178.0,134.0,1,""
636,167.0,163.0,114.0,1,""
637,108.0,84.0,232.0,1,""
638,80.0,181.0,236.0,1,""
639,16.0,14.0,3.0,1,1
640,182.0,179.0,135.0,1,1
641,129.0,139.0,133.0,1,1
642,198.0,198.0,158.0,1,1
643,178.0,177.0,133.0,1,1
644,183.0,179.0,138.0,1,1
645,151.0,150.0,94.0,1,1
646,181.0,178.0,134.0,1,""
647,167.0,163.0,114.0,1,""
648,50.0,23.0,220.0,1,""
649,184.0,182.0,141.0,1,""
650,15.0,14.0,0.0,1,1
651,244.0,248.0,249.0,1,1
652,171.0,170.0,120.0,1,1
653,198.0,198.0,158.0,1,1
654,162.0,168.0,255.0,1,""
655,191.0,189.0,149.0,1,1
656,93.0,89.0,36.0,1,1
657,77.0,48.0,205.0,1,""
658,170.0,169.0,119.0,1,1
659,197.0,197.0,157.0,1,1
660,181.0,179.0,138.0,1,1
661,28.0,27.0,7.0,1,1
662,254.0,255.0,251.0,1,1
663,180.0,177.0,132.0,1,""
664,167.0,163.0,115.0,1,""
665,46.0,24.0,207.0,1,""
666,186.0,184.0,143.0,1,1
667,18.0,16.0,6.0,1,1
668,180.0,178.0,130.0,1,""
669,172.0,168.0,119.0,1,""
670,198.0,198.0,158.0,1,1
671,182.0,182.0,136.0,1,1
672,43.0,42.0,8.0,1,1
673,153.0,152.0,96.0,1,1
674,181.0,178.0,134.0,1,""
675,167.0,163.0,114.0,1,""
676,190.0,189.0,151.0,1,1
677,186.0,184.0,144.0,1,1
678,16.0,15.0,1.0,1,1
679,255.0,254.0,255.0,1,1
680,170.0,169.0,119.0,1,1
681,199.0,198.0,160.0,1,""
682,185.0,183.0,142.0,1,""
683,170.0,170.0,124.0,1,1
684,86.0,83.0,32.0,1,""
685,81.0,49.0,208.0,1,""
686,172.0,168.0,119.0,1,""
687,134.0,146.0,150.0,1,""
688,187.0,185.0,145.0,1,1
689,15.0,14.0,0.0,1,1
690,253.0,255.0,255.0,1,1
691,78.0,46.0,254.0,1,""
692,167.0,163.0,114.0,1,""
693,191.0,190.0,152.0,1,1
694,186.0,186.0,146.0,1,1
695,30.0,26.0,2.0,1,""
696,79.0,50.0,213.0,1,""
697,172.0,168.0,119.0,1,""
698,199.0,198.0,160.0,1,""
699,187.0,184.0,146.0,1,1
700,25.0,25.0,1.0,1,1
701,158.0,157.0,101.0,1,1
702,55.0,17.0,236.0,1,""
703,167.0,163.0,114.0,1,""
704,191.0,190.0,152.0,1,1
705,186.0,186.0,146.0,1,1
706,16.0,15.0,1.0,1,1
707,184.0,179.0,134.0,1,""
708,170.0,169.0,119.0,1,1
709,198.0,198.0,158.0,1,1
710,190.0,187.0,149.0,1,""
711,79.0,79.0,31.0,1,1
712,111.0,109.0,55.0,1,1
713,81.0,53.0,207.0,1,""
714,170.0,169.0,119.0,1,1
715,128.0,140.0,146.0,1,""
716,189.0,187.0,147.0,1,1
717,15.0,14.0,0.0,1,1
718,167.0,164.0,113.0,1,1
719,64.0,32.0,240.0,1,""
720,165.0,164.0,114.0,1,1
721,184.0,183.0,145.0,1,""
722,193.0,194.0,150.0,1,""
723,69.0,66.0,21.0,1,1
724,80.0,52.0,211.0,1,""
725,168.0,169.0,119.0,1,""
726,122.0,153.0,102.0,1,""
727,191.0,189.0,149.0,1,1
728,22.0,23.0,3.0,1,1
729,161.0,159.0,105.0,1,1
730,61.0,29.0,238.0,1,""
731,167.0,163.0,114.0,1,""
732,192.0,191.0,153.0,1,1
733,188.0,189.0,150.0,1,""
734,22.0,16.0,3.0,1,""
735,186.0,180.0,137.0,1,""
736,18.0,8.0,192.0,1,""
737,198.0,198.0,158.0,1,1
738,157.0,156.0,112.0,1,1
739,68.0,68.0,22.0,1,1
740,145.0,144.0,88.0,1,1
741,77.0,48.0,197.0,1,""
742,169.0,168.0,118.0,1,""
743,197.0,196.0,158.0,1,1
744,63.0,61.0,21.0,1,1
745,15.0,14.0,0.0,1,1
746,230.0,113.0,114.0,1,""
747,48.0,21.0,231.0,1,""
748,201.0,200.0,162.0,1,1
749,231.0,187.0,150.0,1,""
750,61.0,64.0,15.0,1,1
751,65.0,62.0,18.0,1,""
752,79.0,53.0,213.0,1,""
753,13.0,6.0,187.0,1,""
754,201.0,200.0,162.0,1,1
755,62.0,62.0,22.0,1,1
756,16.0,14.0,3.0,1,1
757,235.0,136.0,146.0,1,""
758,64.0,21.0,242.0,1,""
759,165.0,164.0,114.0,1,1
760,196.0,196.0,160.0,1,1
761,50.0,54.0,13.0,1,1
762,20.0,15.0,6.0,1,""
763,179.0,179.0,131.0,1,1
764,20.0,10.0,194.0,1,""
765,198.0,197.0,159.0,1,1
766,78.0,79.0,35.0,1,1
767,46.0,48.0,12.0,1,1
768,149.0,148.0,92.0,1,""
769,49.0,18.0,217.0,1,""
770,165.0,164.0,114.0,1,1
771,59.0,86.0,220.0,1,""
772,61.0,62.0,20.0,1,1
773,20.0,17.0,2.0,1,""
774,171.0,169.0,121.0,1,1
775,173.0,172.0,122.0,1,1
776,201.0,200.0,162.0,1,1
